# VFSA 2D iteration best - 2026-09-14 17:44:19
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1      178      0.04668     35552.0932     582.3844      6.50568     6.50568   16906.6768     4.48631      1 chain_01/itr_00178_trial_01.rho
     1      179      0.04588     35087.3388    -464.7544      6.46302     6.46302   16906.6768     4.48631      1 chain_01/itr_00179_trial_01.rho
     1      180       0.0451     35783.6905     696.3517      6.52684     6.52684   16906.6768     4.48631      1 chain_01/itr_00180_trial_01.rho
     1      181      0.04432     36546.8378     763.1473      6.59607     6.59607   16906.6768     4.48631      1 chain_01/itr_00181_trial_01.rho
     1      182      0.04356     37561.3796    1014.5417      6.68700     6.68700   16906.6768     4.48631      1 chain_01/itr_00182_trial_01.rho
     1      183      0.04281     36430.2685   -1131.1111      6.58554     6.58554   16906.6768     4.48631      1 chain_01/itr_00183_trial_01.rho
     1      184      0.04208     38456.1686    2025.9001      6.76618     6.76618   16906.6768     4.48631      1 chain_01/itr_00184_trial_01.rho
     1      185      0.04136     38588.9776     132.8090      6.77785     6.77785   16906.6768     4.48631      1 chain_01/itr_00185_trial_01.rho
     1      186      0.04065     37627.0070    -961.9707      6.69284     6.69284   16906.6768     4.48631      1 chain_01/itr_00186_trial_01.rho
     1      187      0.03995     37627.0070       0.0000      6.69284     6.69284   16906.6768     4.48631      0 -
     1      188      0.03926     36462.6484   -1164.3585      6.58847     6.58847   16906.6768     4.48631      1 chain_01/itr_00188_trial_01.rho
     1      189      0.03859     36462.6484       0.0000      6.58847     6.58847   16906.6768     4.48631      0 -
     1      190      0.03793     35781.4826    -681.1659      6.52664     6.52664   16906.6768     4.48631      1 chain_01/itr_00190_trial_01.rho
     1      191      0.03728     35527.3028    -254.1798      6.50342     6.50342   16906.6768     4.48631      1 chain_01/itr_00191_trial_01.rho
     1      192      0.03664     36405.7211     878.4183      6.58332     6.58332   16906.6768     4.48631      1 chain_01/itr_00192_trial_01.rho
     1      193      0.03601     38136.4941    1730.7730      6.73800     6.73800   16906.6768     4.48631      1 chain_01/itr_00193_trial_01.rho
     1      194      0.03539     38417.8954     281.4013      6.76281     6.76281   16906.6768     4.48631      1 chain_01/itr_00194_trial_01.rho
     1      195      0.03478     38727.6594     309.7640      6.79002     6.79002   16906.6768     4.48631      1 chain_01/itr_00195_trial_01.rho
     1      196      0.03418     37483.2728   -1244.3866      6.68004     6.68004   16906.6768     4.48631      1 chain_01/itr_00196_trial_01.rho
     1      197       0.0336     36799.8216    -683.4511      6.61886     6.61886   16906.6768     4.48631      1 chain_01/itr_00197_trial_01.rho
     1      198      0.03302     37920.2744    1120.4528      6.71887     6.71887   16906.6768     4.48631      1 chain_01/itr_00198_trial_01.rho
     1      199      0.03245     37920.2744       0.0000      6.71887     6.71887   16906.6768     4.48631      0 -
     1      200       0.0319     37649.2929    -270.9815      6.69482     6.69482   16906.6768     4.48631      1 chain_01/itr_00200_trial_01.rho
     1      201      0.03135     37407.9798    -241.3132      6.67333     6.67333   16906.6768     4.48631      1 chain_01/itr_00201_trial_01.rho
     1      202      0.03081     37825.2919     417.3122      6.71045     6.71045   16906.6768     4.48631      1 chain_01/itr_00202_trial_01.rho
     1      203      0.03028     39338.8535    1513.5615      6.84339     6.84339   16906.6768     4.48631      1 chain_01/itr_00203_trial_01.rho
     1      204      0.02976     38886.2157    -452.6378      6.80390     6.80390   16906.6768     4.48631      1 chain_01/itr_00204_trial_01.rho
     1      205      0.02925     38159.8150    -726.4007      6.74006     6.74006   16906.6768     4.48631      1 chain_01/itr_00205_trial_01.rho
     1      206      0.02875     37682.6724    -477.1426      6.69779     6.69779   16906.6768     4.48631      1 chain_01/itr_00206_trial_01.rho
     1      207      0.02826     37670.0129     -12.6595      6.69666     6.69666   16906.6768     4.48631      1 chain_01/itr_00207_trial_01.rho
     1      208      0.02777     38753.1691    1083.1561      6.79225     6.79225   16906.6768     4.48631      1 chain_01/itr_00208_trial_01.rho
     1      209       0.0273     37890.3452    -862.8238      6.71622     6.71622   16906.6768     4.48631      1 chain_01/itr_00209_trial_01.rho
     1      210      0.02683     37464.4580    -425.8872      6.67836     6.67836   16906.6768     4.48631      1 chain_01/itr_00210_trial_01.rho
     1      211      0.02637     37525.9131      61.4551      6.68384     6.68384   16906.6768     4.48631      1 chain_01/itr_00211_trial_01.rho
